""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"PSCA"	404.649186446161	-1.58988355937092	0.131630424368077	-12.078389680832	1.37383936164192e-33	4.43910292390621e-32
"RCOR2"	56.7468901860252	-1.89075182856955	0.282996439103491	-6.68118593491599	2.37016274754012e-11	2.08655529418006e-10
"ANGPTL4"	265.100190032111	-1.4000125658012	0.157805123084396	-8.87178146334613	7.19849402457402e-19	1.13374314085395e-17
"RAB26"	2111.46804206165	-1.06166550289502	0.106010157605535	-10.0147526130986	1.31289958319492e-23	2.66481632301719e-22
"SCARA5"	119.673861570362	-1.35844401431168	0.193615589220032	-7.01619130868588	2.27997825263129e-12	2.21108792723213e-11
"PPDPFL"	911.649511158729	-1.31824366025502	0.0852111761828492	-15.4703140985436	5.50378478822044e-54	3.88799228348259e-52
"PHYHIP"	398.480576614767	-1.32965520895885	0.108285503821574	-12.2791616793857	1.17206439796108e-34	4.04081819115242e-33
"COL3A1"	186.427757379465	4.53446120640988	0.173469099446322	26.139878634771	1.28457102091147e-150	8.41452408288875e-148
"AXIN2"	12.0010493034569	1.18665350327395	0.457201037612101	2.59547421298884	0.00944604908410669	0.0225787051502839
"NPNT"	16.5187835832084	1.03663502496051	0.42390855631515	2.44542132853256	0.0144683010016778	0.03301705237295
"FAM178B"	2.63937519278976	-4.1199959480137	1.58704239114079	-2.59602136087379	0.00943102019101382	0.0225502624809524
"SLC49A3"	147.813602151829	-1.4323000881777	0.157520332693562	-9.09279496612088	9.65251633571172e-20	1.59156078848903e-18
"HSPB3"	31.1976650099787	1.13439585200772	0.296510345209252	3.82582216889316	0.000130336355447314	0.000471573491928505
"APLF"	82.7424150199858	1.25199771650153	0.190518255607184	6.57153674072541	4.97985946579272e-11	4.21649557940887e-10
"ITGAM"	24.4203870127928	1.14789565124602	0.447180625008931	2.56696195463097	0.0102593868150283	0.0243171091104231
"SIMC1"	27.0118264127736	2.23443748427742	0.335065078063493	6.66866716517082	2.58136916485744e-11	2.26415770144617e-10
"RNF150"	1597.19970178439	1.02658626510873	0.0539078808152997	19.0433430063045	7.46099234715886e-81	1.03384962225871e-78
"PSG6"	3.15455394529498	-4.34603591298781	1.43583843634916	-3.02682795150565	0.00247134576961992	0.00680203094267188
"NRTN"	79.6365540930938	-1.20160172429762	0.212182328798467	-5.66306219326548	1.48695234931785e-08	9.62644667835562e-08
"KRT19"	5.79892088313627	-2.51856828644896	1.04996978155381	-2.39870549676375	0.0164531415758989	0.0369151834423601
"KCND3"	20.2858400054222	1.81916860929576	0.374634583737483	4.85584804036805	1.19872605444758e-06	6.12148872099367e-06
"COL24A1"	4.0083975466526	5.30743858042195	1.39048659147614	3.81696494806726	0.000135103354919066	0.000487596906521076
"FGG"	1.21317180685717	-4.8128285148867	1.89146887138528	-2.544492583355	0.0109436635756738	0.0257190371475921
"PIK3CD"	752.9048308127	-1.68387999312658	0.0914724200762806	-18.4086087557579	1.12064518049935e-75	1.3129770484696e-73
"VAT1L"	22.9740956465497	-7.27338109554327	1.21913678167325	-5.96600906877786	2.43126777061254e-09	1.71834231693464e-08
"LGALS4"	13.9699037880232	1.0779999389686	0.452928082361479	2.38006867083206	0.0173094120236472	0.0385840582633844
"KNDC1"	24.2078586453977	-1.7221579658571	0.543289173596438	-3.16987352141926	0.00152505304768251	0.00439550789403053
"LRRC15"	40.6658126380357	-1.47499636006383	0.342961955623027	-4.30075795836988	1.70214898899863e-05	7.24443859434707e-05
"SLFN12"	238.28953358824	1.47253168453574	0.107553968318381	13.6910958057518	1.14765321226759e-42	5.47643392118816e-41
"CSDC2"	203.333841833978	-1.73815201867681	0.180543820825855	-9.62731380518066	6.13112526213859e-22	1.12986759786035e-20
"ARNT2"	201.647164299456	-2.79656561684006	0.207488902007275	-13.4781455286799	2.10327044786146e-41	9.58281261595751e-40
"SYNPO2"	16.3926992426651	-1.33355576868068	0.468442087372801	-2.84678897269833	0.00441626269348382	0.0114362554673487
"RND1"	18.7808489820632	-2.14625480773318	0.482114429592276	-4.4517539322527	8.51717342746895e-06	3.792984742375e-05
"LRRC20"	212.324166745304	-1.36715098636567	0.142209510934837	-9.61363960383866	7.00288931931046e-22	1.28069337538811e-20
"MYEOV"	22.9038427127236	-1.66417257457999	0.398661335490657	-4.17440174510977	2.98770127013398e-05	0.000121523463177817
"SH3RF3"	791.76163013547	-1.32355212262411	0.0767796974530632	-17.2383086483666	1.36986302954526e-66	1.35212987114909e-64
"MAB21L3"	172.363269007913	-1.00680955795152	0.149323277820486	-6.74248230180085	1.55703214012948e-11	1.3933853566121e-10
"SNCG"	3776.24723976649	-1.1564690150891	0.0488639513326255	-23.6671203115935	7.86642818843536e-124	3.23894561781549e-121
"MMRN2"	1143.87958194834	-1.08215088876292	0.0658520650504125	-16.4330592812007	1.10919112435403e-60	9.1340304531805e-59
"SAA1"	4.53582794466776	2.03855041843218	0.850932355474311	2.39566682982208	0.0165901625370089	0.0371936577972675
"TRAPPC3L"	16.3381405538951	-3.80696599286066	0.686668206062635	-5.54411280331422	2.95448330310098e-08	1.84236516144475e-07
"GPR160"	11.8898084944499	1.13280403432622	0.474984430862523	2.38492876970549	0.0170824285447404	0.0381429931450656
"STARD6"	4.20690719555128	2.14365285059029	0.93724361418404	2.2871885368422	0.0221848208203317	0.0479894105136296
"GALNTL6"	82.6393201975873	-1.48545113174265	0.200017889050617	-7.42659138536722	1.11431918367488e-13	1.21747185412727e-12
"BRSK2"	114.869267717564	1.04585071380572	0.158514378328718	6.5978286943592	4.17222944280134e-11	3.56736560423609e-10
"FGFBP3"	53.6621985448906	-3.07558007157007	0.31880647325114	-9.64716945740084	5.0531227937639e-22	9.34795283452266e-21
"PDZK1"	162.390694592849	1.54794082839211	0.131419791783198	11.778597480551	5.03234325242098e-32	1.51085622105497e-30
"ADGRE1"	4.00167128768572	-3.05856964940098	1.12452919797806	-2.71986681617551	0.00653082146411662	0.0161683413844539
"AMZ1"	43.804825925276	-2.80350127595885	0.464751854354721	-6.03225409364174	1.61688275197674e-09	1.16679505952613e-08
"ZG16"	14.4999684620701	1.21600054621369	0.456433600894322	2.66413459445382	0.00771866726918405	0.0188053616257331
"DES"	71.836686546421	-1.21653296684012	0.230533639178459	-5.27703016000363	1.31294284256232e-07	7.54719557405888e-07
"LPL"	1637.53663050269	-1.29869050841747	0.0554016133128809	-23.4413842983796	1.61840538203814e-121	5.68849755135405e-119
"SUGCT"	21.4650838604066	1.4172055524253	0.371052127283991	3.8194244102544	0.000133763441837138	0.000483002996821597
"CCDC168"	25.0035019815651	1.05988977234035	0.325788433528386	3.25330694175181	0.00114070207943553	0.00337826914647461
"KLHL38"	10.3835511444289	-2.96812507009693	0.819669231294729	-3.62112539640966	0.000293324291723498	0.000988794472053176
"TRIM72"	8.40425261756357	-2.30552591397046	0.723724161177071	-3.18564176470319	0.00144433321051248	0.00417873637757386
"RPRM"	425.470588508966	-2.52714664509092	0.11160975507578	-22.6427039766825	1.6462890924671e-113	4.84176981868233e-111
"SAMD12"	81.976716572242	1.17213539266077	0.203558061315377	5.75823617638389	8.49973794070613e-09	5.61621840731389e-08
"PGBD5"	152.480959226149	-1.2383734304732	0.230425287876927	-5.37429481756635	7.68829752049341e-08	4.54641180007512e-07
"SRRM3"	13.0112838912407	-2.22285557605664	0.652275379613908	-3.40784834983713	0.000654772733307335	0.0020424090605394
"LCN15"	11.2299632137331	-1.74059003638256	0.546426682772428	-3.18540454055292	0.00144551784617172	0.00418132430372957
"ADAMTSL1"	157.643049601449	-2.73269853505367	0.329209938152454	-8.30077776627808	1.03432011911485e-16	1.43599106325281e-15
"SPINK6"	53.4254635104735	-5.27907295713795	0.681109945865239	-7.75069133725796	9.13935942611064e-15	1.1021532107923e-13
"GLDC"	27.3779666475184	-1.06050224350157	0.335141508264164	-3.16434168060636	0.00155434201198914	0.00447366142096574
"PARP10"	794.227452780856	-1.16884330694708	0.0757929422676409	-15.4215322954431	1.17288108392914e-53	8.24506795146481e-52
"EFCAB13"	124.893276666185	1.04475483726458	0.176402409418915	5.92256557439377	3.16957352448382e-09	2.21087725369488e-08
"B3GNT3"	46.6260014218636	-3.78122806921829	0.592770459917168	-6.37890773056853	1.78355447987842e-10	1.4255576045218e-09
"TDRD6"	12.0497634757331	2.18344394173796	0.560408541492206	3.89616463718429	9.77279695818455e-05	0.000362231936636825
"RNF182"	140.103013941671	-2.32230588340976	0.151772304579902	-15.3012493935424	7.50028560353048e-53	5.19647191502297e-51
"SLC47A2"	6.09463157196675	1.59418712022036	0.68709988515344	2.32016793288264	0.0203317945762846	0.044502049155352
"RPH3AL"	20.4707008607056	-1.03541394460089	0.380722071066663	-2.71960577882965	0.00653597864137164	0.0161782872210249
"TLCD5"	51.2790062510703	4.26422697699622	0.345633011169347	12.3374412720864	5.69366688446151e-35	1.98671751748123e-33
"AATK"	518.712092409056	-1.12524689014199	0.100892230818073	-11.152958766181	6.92641999422772e-29	1.81155423841771e-27
"CLDN7"	181.340121539035	-2.65543930927175	0.184046223611227	-14.4281108146017	3.44385452667056e-47	1.91739678323394e-45
"CHST15"	777.4663314796	-10.3735340169116	1.02168681392172	-10.1533404126975	3.20211593391333e-24	6.74644630462354e-23
"TDRKH"	66.4012362635633	-1.36393534585213	0.22470206883795	-6.06997235453033	1.27932270771372e-09	9.34904642031562e-09
"C1S"	2417.40595670158	-1.29306393340125	0.0473127595896171	-27.3301313349099	1.86041643087546e-164	1.48947006585257e-161
"EPHB3"	11.0598318585366	1.80761138390989	0.564631423956733	3.20140060792721	0.00136761247599592	0.00397031897493498
"EPGN"	657.586947276507	-1.10483999590626	0.0877142221877293	-12.5959048413112	2.22394869865148e-36	8.30293385913641e-35
"ADGRG3"	79.3526069808355	-2.01736451333322	0.263225820422321	-7.66400693555269	1.802201557882e-14	2.12185675250307e-13
"RGS7"	13.5737319023537	1.49783833135431	0.519216609887474	2.88480434337207	0.00391656989701881	0.010263991414064
"CALHM3"	31.4503078794387	-1.76743073609525	0.488381251600287	-3.61895697327422	0.000295792808427631	0.000996183725695393
"OR51B4"	4.67540653078957	3.82690792124012	1.00550007702724	3.80597476685867	0.000141246783720689	0.000508156717233514
"BOLA2"	6.09045669417518	1.73450248458322	0.712644351575761	2.43389634780375	0.0149372718574594	0.0339440891780447
"GKN2"	15.3077965159882	-2.57561538534424	0.55678525478927	-4.62586852505469	3.73031883851597e-06	1.76139006493623e-05
"FAM167B"	113.347720859	-1.3864582698227	0.187047339095957	-7.41233891122845	1.24091142732367e-13	1.35168364165997e-12
"RP1L1"	45.6383385600636	-1.59709149421269	0.33321042421655	-4.79304180824415	1.64271374193912e-06	8.22269806706656e-06
"TAFA1"	3.28574290999462	2.96077478500576	1.04147599399646	2.84286416784737	0.00447101207115738	0.0115705597371223
"OLFML1"	507.760288891907	2.81896487142447	0.081705450970855	34.501552074292	7.60288297073218e-261	1.82608577485369e-257
"ARSI"	60.7808735204396	-1.25152690603568	0.255523826111726	-4.89788731281937	9.68725594449386e-07	5.0019005881799e-06
"PROS1"	203.904405209758	-2.2702380801074	0.1547764582973	-14.6678513327049	1.03573201626893e-48	6.16774135803781e-47
"SOCS3"	1708.82025772649	-1.16230593824272	0.0628412884619164	-18.495896037318	2.22807872123909e-76	2.7210883433709e-74
"RNLS"	8.55128009022116	-1.88143329596821	0.70030859178509	-2.68657748603715	0.00721882024192633	0.0177037068341736
"CLCNKB"	6.07786056498014	-3.14210800227058	1.36894230043572	-2.29528154785667	0.0217169943834074	0.0470976081353325
"OR6A2"	11.4529143962773	2.28654911600434	0.538209912788972	4.24843367182812	2.15270362403959e-05	8.98164792299785e-05
"ROBO2"	2.68779577145172	3.35967928288208	1.38767973465089	2.42107685151667	0.0154746053830428	0.0350085617229246
"MAGEA11"	4.33600244407758	-2.51450311683489	0.938470998455488	-2.67936155829343	0.00737626984315856	0.0180597051834451
"MUC1"	686.105710505226	-1.13812650712428	0.0874144696582855	-13.0198868856995	9.43105094390794e-39	3.8831678615045e-37
"SV2B"	24.2094875690842	-4.61192114403163	0.707136888934597	-6.52196373318912	6.93927963066477e-11	5.77378514766224e-10
"FAM131C"	330.628800395285	-1.53896653721801	0.117576793121849	-13.0890331021627	3.80419601319928e-39	1.59367060308764e-37
"NDUFA4L2"	28.4080542831651	-1.19307643036726	0.49969112077499	-2.38762783800696	0.016957503999189	0.0379051636625271
"DNAH14"	206.287936955421	1.08078149450053	0.129856788811746	8.32287248429763	8.58567969346032e-17	1.19544183635224e-15
"IFITM1"	282.967351660069	-1.23140240694535	0.118093304617651	-10.4273685195977	1.85967227168336e-25	4.18745892300451e-24
"LRRC70"	20.0064286427765	1.21538874943555	0.483147493061236	2.51556463997115	0.0118841882390153	0.0276766381241839
"SLC51B"	7.05226954344589	2.65049693908616	0.778074799189201	3.406480895986	0.000658061556724808	0.00205222356502082
"KRT16"	94.2252674439623	-1.66684832348985	0.305551675522439	-5.45520923961499	4.89152112801598e-08	2.97810354777517e-07
"KRT14"	6.07823108236539	-2.29105286550422	0.885889152758495	-2.58616200274075	0.00970513035533069	0.0231480691080223
"PDZD7"	172.816624576465	-1.28946291871994	0.170977643572491	-7.54170482045061	4.6386678854195e-14	5.30117707349567e-13
"TMEM232"	18.8600551766764	1.25289409985361	0.447712106988301	2.79843694261847	0.00513505948802112	0.0131045408680489
"BCAM"	20.6839839791296	-1.33238968618462	0.420825489508978	-3.16613351472426	0.00154479870232614	0.00444885973205877
"CDHR4"	100.154657887753	-1.00476024996915	0.237551573085059	-4.22965100554976	2.34054126956119e-05	9.68682947606156e-05
"ISG15"	945.924073102015	-1.03901929767147	0.0646556848086775	-16.0700377816124	4.13834054609273e-58	3.18917784009317e-56
"SPRY4"	6.88402617570605	-2.52838389635653	0.77220072214373	-3.27425735803173	0.00105940078034746	0.00315760592463025
"DMBT1"	31.5849650404743	-2.79258983603883	0.626089548827997	-4.46036807556746	8.18190110861048e-06	3.65364781998729e-05
"COL14A1"	5.68087253729853	2.54415092853755	0.766562626934035	3.31890812197981	0.000903701581032243	0.00274231279938001
"DNER"	1926.20187122848	-1.0448925044021	0.0538336092265558	-19.409668410021	6.39383506927865e-84	1.00153866503668e-81
"ARL4C"	24.970406470954	2.05827879172605	0.368822895789543	5.58066978819163	2.39594135840937e-08	1.51438205772094e-07
"ZNF626"	1.14426440431426	-4.81077439124518	2.02564334684526	-2.37493653497171	0.0175519677876065	0.0390763800072914
"POTEE"	14.4883105285425	-1.70496903839469	0.54813769888434	-3.11047578348455	0.00186786210932246	0.00528732289480376
"SBK1"	16.0439635560325	1.13744064756891	0.4070597217296	2.79428444243001	0.00520147049912188	0.0132528980485936
"NCCRP1"	160.238430450319	-2.89471087742368	0.216183024713343	-13.3900933306954	6.90938702402137e-41	3.08269895985053e-39
"ASAH2"	13.4726355364693	-1.937333484277	0.519434041845944	-3.72970065148633	0.000191707391259075	0.000669906696274136
"C9orf152"	64.5843028116151	-1.52789784799277	0.266885629148923	-5.72491614803356	1.03484840898494e-08	6.80036498945827e-08
"ANKDD1B"	8.16480763106734	1.50624105736118	0.616231180152307	2.44427920214764	0.0145141892731903	0.0331009622932052
"GJB5"	29.0301132839983	-2.31051873309053	0.461424910560435	-5.0073558670342	5.51828450247206e-07	2.93663212574316e-06
"ZNF676"	1.56160541166829	-5.28959862958336	1.80893354576548	-2.92415309670481	0.00345394825216788	0.00917339628860879
"LAMA2"	60.945542488922	1.01185601653449	0.208034169499102	4.86389336410841	1.15098939689449e-06	5.89232973308933e-06
