""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"LTBP1"	289.176550913782	-4.90879026782931	0.199989933551764	-24.5451867534061	4.86837812366249e-133	3.05035639739566e-130
"NFE2L3"	29.3907924172354	-1.25406373468016	0.500502309305146	-2.50561028663624	0.0122240269385933	0.032501928452411
"KCNQ1"	49.5047474337473	1.06963063492297	0.26542612526058	4.02986192061111	5.58096264042514e-05	0.000265524108983713
"HHAT"	33.584659611937	-1.02941025499173	0.348287998670822	-2.95562941852803	0.00312031755795671	0.00978355259370552
"CDK14"	51.2349761204494	-7.10401812101864	0.677731297383937	-10.4820570459714	1.04446839864656e-25	3.69823933486377e-24
"GNA15"	20.9818563516998	-1.28386024156209	0.37732951742339	-3.40249087940159	0.000667745839695731	0.00249556153938153
"CREB3L3"	12.1329664942084	1.9693198724291	0.607704434224387	3.24058828851981	0.00119283327385271	0.00418653685082595
"ST3GAL6"	6.67480235962192	-1.8746427386921	0.793247173083842	-2.36325171056608	0.018115360897711	0.0456958631011575
"ATP2C2"	5.33427537843119	-2.28753313583739	0.981212758364961	-2.3313324417522	0.019735836838826	0.0490095595335542
"SLC9A7"	11.1647524569378	-1.53061822572081	0.545653313766446	-2.80511120725265	0.00502992223293331	0.0148781217772582
"SLC9A3"	15.8381711029151	-2.2099560137442	0.691053359858803	-3.19795278065899	0.00138406941616997	0.00477401253145653
"NEO1"	444.905888305553	1.26312078313202	0.0822904102316953	15.3495502036701	3.56650624004821e-53	4.46929751524651e-51
"SYT1"	43.2342282738379	-2.21131891590265	0.364011867401183	-6.07485390981917	1.24100648579193e-09	1.22494140183202e-08
"NAV3"	54.4419774697375	-1.93265140296154	0.333069464136055	-5.80254754957684	6.53148631943524e-09	5.82458226171914e-08
"PDK3"	194.603784653723	-2.48614933998959	0.155453189113126	-15.9929130703158	1.43176336132284e-57	2.17190966316036e-55
"SPTB"	49.2160065351193	-2.01294077710839	0.337221127676075	-5.96920125076494	2.38417882843809e-09	2.2675205292321e-08
"DAPP1"	28.7555319669891	-1.96890032825688	0.385722904548161	-5.10444234719031	3.31771398344139e-07	2.31197177056934e-06
"ST6GALNAC1"	2.25892982572703	-3.55403832154027	1.50052595168032	-2.36852839336793	0.0178590095298683	0.0450965807490682
"LMCD1"	3.97174423850345	-4.02329949534733	1.414396628461	-2.84453413871969	0.00444764194615993	0.0133782024809248
"SLC6A15"	1.86333247967825	-5.66104047572976	1.77916407180841	-3.18185408835042	0.00146335521974493	0.00501627309032925
"PTGS2"	1683.27782405192	-1.00764448122143	0.0813543524187959	-12.3858705928145	3.11684056353345e-35	1.80388712293496e-33
"FRY"	215.192604629082	-1.52017104198627	0.145307986969148	-10.461717030799	1.29487585178313e-25	4.55133070732847e-24
"FAP"	149.523093808471	-4.25329800341219	0.314238914408372	-13.5352364344181	9.68702743047055e-42	7.30888755500058e-40
"NEBL"	473.609483460647	1.09679932735829	0.0894035849929111	12.2679568995501	1.34607149943081e-34	7.63710093633753e-33
"TNRC6C"	460.339086050957	-1.29497615090831	0.0918462177639266	-14.0993955160658	3.8303658989534e-45	3.44996268561359e-43
"RAPGEF3"	48.6086312641257	-1.1212482377516	0.25878170483425	-4.33279562196934	1.47227772991731e-05	7.86980503183915e-05
"RIMS1"	3576.69847048447	-1.90680647442481	0.0533679227420122	-35.7294490108332	1.3797871198182e-279	9.94205609185003e-276
"IGSF9B"	7.29673482552922	-1.67780408537811	0.651466510413225	-2.57542645486701	0.01001165622313	0.0273512754182988
"CXCL2"	696.2045302111	1.56528860645017	0.233153130882041	6.71356460249334	1.89926471755563e-11	2.28276095451994e-10
"SLCO1A2"	1.86176793624396	-4.03396539794298	1.59742578514515	-2.5252912751602	0.0115602429957131	0.0310001231505809
"ABCB1"	24.1391910731036	-5.13402936796821	0.603571089022677	-8.50608894518359	1.79898970845734e-17	3.7089042472931e-16
"SULT2B1"	28.7062596245164	-1.25811568916411	0.338892101189278	-3.71243733550883	0.000205272893887062	0.000865473280809377
"DNAAF9"	14.5377268820406	-2.17700408766202	0.472526807511159	-4.60715466944297	4.08216361611917e-06	2.38847177717797e-05
"OTUB2"	58.4131088718817	-1.01726366853331	0.226888625393079	-4.48353753640549	7.3415681225001e-06	4.10074954315306e-05
"THPO"	8.92512528273743	2.08624975067793	0.79744712222841	2.61616061118642	0.00889247180349686	0.0245591052434253
"ABCC6"	33.5539232364477	-2.38519893344808	0.444168961986135	-5.37002613325904	7.87252330808648e-08	6.05717743688384e-07
"SMPX"	14.2080311592236	-3.06264144544176	1.31390925077914	-2.3309383381125	0.0197566113433863	0.0490291933992665
"NLRP1"	60.3472162857718	-1.52895486197914	0.340894259709495	-4.48512938669631	7.28697024707842e-06	4.074991394282e-05
"MAGEB2"	12.1305256467264	-5.1667152102208	1.29260244514512	-3.99714175818438	6.41119109538954e-05	0.000300558473896092
"SUSD2"	70.2716543441629	-1.21920927378812	0.199953546686464	-6.09746260565156	1.07765317745447e-09	1.06809215545367e-08
"GGT5"	6.13774096806358	-5.46891584650029	1.3318653743536	-4.10620769321714	4.02207868790872e-05	0.000197129117255651
"TTLL1"	60.2180462119357	-1.0825012247536	0.249279364701501	-4.34252239871454	1.40856119733878e-05	7.55162775850044e-05
"APOL1"	244.872896612464	-1.58912899238074	0.158153788708711	-10.0479982512946	9.37524192324356e-24	2.88073798200134e-22
"BIRC7"	37.7884338217849	-2.15692714228269	0.365231368112252	-5.90564592912997	3.51267686612017e-09	3.25328960910397e-08
"MYOM1"	142.461921196549	-1.37465420978574	0.169643030367488	-8.1032165412744	5.35248458996366e-16	9.87639634135292e-15
"MCF2"	100.195670203747	-2.56888484769521	0.248373088093191	-10.3428469944834	4.5093806409381e-25	1.52188956479061e-23
"SRPX2"	71.7949932377746	-1.09810310116426	0.244237296920016	-4.49605000960961	6.922746076095e-06	3.89701928525801e-05
"SYTL4"	108.105009726841	-6.06411369434683	0.355730811161438	-17.0469172308912	3.68461005461514e-65	7.58555935672268e-63
"WFDC1"	309.061864214366	-11.4329631868792	1.18118862316645	-9.67920191800562	3.69589736916332e-22	1.02821577195005e-20
"QPRT"	81.8832759526539	-2.67267919534794	0.269584778896184	-9.91405822795796	3.61650928045353e-23	1.07017485093667e-21
"XYLT1"	7.90219137307249	-4.73815344294721	1.2976418486308	-3.6513568423727	0.00026085849278038	0.00107345280966821
"AP3B2"	105.863668488327	-1.23681947790996	0.206758657583494	-5.98194770833479	2.20485062876152e-09	2.10843413477653e-08
"CEMIP"	10.1820025668753	-2.3567393045133	0.628774693845427	-3.7481459218724	0.000178146605404759	0.000762253779836097
"RP1"	12.2831081925439	1.93335126500314	0.605217313397323	3.19447448413278	0.00140085667927038	0.00482844908035527
"CPQ"	111.588716981709	-1.91526663353733	0.221007699017099	-8.66606295642735	4.47319670436907e-18	9.72296194670628e-17
"NIPAL2"	108.656997649228	-5.2669753548461	0.665368924596713	-7.91587217277764	2.4552577470962e-15	4.29401934385962e-14
"TUSC3"	185.989721033107	-5.69426672549695	0.66087281314874	-8.61628230455799	6.91631080558341e-18	1.48319873540569e-16
"TJP3"	933.613239765749	-1.28523557344155	0.0788925818323017	-16.2909559250262	1.14426606717692e-59	1.89540440161915e-57
"ICAM4"	8.50499856148321	-1.50512061379514	0.622905567160194	-2.41629019412515	0.0156795594523696	0.040356872882318
"FGF21"	17.5697293363771	1.56859008398213	0.655159251644919	2.39421191114045	0.0166561224421811	0.0424834301795171
"HOXA1"	31.8649639119536	-1.42288306254471	0.37670754618097	-3.77715571925697	0.000158629559114981	0.000685666039713855
"CPED1"	57.2750286237752	-1.61807054798265	0.299154994768106	-5.40880338380084	6.34472368371978e-08	4.97463618096223e-07
"SERPINE1"	1388.37936932453	1.00992309190206	0.0829583358598699	12.1738590996809	4.28341616415751e-34	2.34708404340966e-32
"AGR2"	1310.4610138266	-2.800111245989	0.0852682764540777	-32.8388395125711	1.64388642970551e-236	4.73800946769722e-233
"CA9"	149.038275860951	1.29254523003043	0.403761560245672	3.20125875589536	0.00136828597906518	0.00472635887926853
"RIGI"	724.91673355314	-1.65253119773319	0.0816953669580021	-20.2279671328574	5.55461756149763e-91	1.9058950875891e-88
"GLIS3"	133.082570588468	-5.09892874102301	0.506660751115161	-10.0637926458686	7.98611626780206e-24	2.46440945471725e-22
"RASSF4"	7.79221330586131	-1.88754018205097	0.659759743193961	-2.86095082569482	0.00422372559212299	0.0127820473557506
"ACTA2"	83.2807349456681	-1.38410210690741	0.201513553583186	-6.8685310853597	6.48663400376604e-12	8.22153761022625e-11
"DKK1"	2983.1334853801	1.43672949600786	0.0471843553670427	30.4492767747206	1.22460281571394e-203	1.96086124191707e-200
"SORCS1"	33.4191699762787	2.51905367013723	0.396396278054543	6.3548872923338	2.08579495730056e-10	2.23316427412024e-09
"DNAJC12"	832.661644497525	-2.53823479383579	0.086856157817725	-29.2234293757558	9.77331377340519e-188	1.17369353990452e-184
"RGS9"	27.0643301152963	-1.20441041807842	0.421020275358684	-2.86069457593778	0.0042271406962601	0.0127870118752738
"RNF43"	157.39524226747	-3.82429849826167	0.334584077728277	-11.4300074415599	2.96083448408403e-30	1.33339330469172e-28
"ALDH3A1"	252.076670516155	-1.89611561112245	0.142760309052523	-13.2818121766943	2.951633885796e-40	2.06485417127214e-38
"DHX58"	266.161527209639	-1.34896562000533	0.139228812742152	-9.6888394969192	3.36328387674671e-22	9.39307828445674e-21
"HLF"	25.9328598430611	-1.26741295690664	0.382092755480465	-3.31702953988993	0.000909799966759863	0.00328270588907771
"FAM20A"	59.9498304610032	-1.33953153535909	0.280927387795781	-4.76824828604059	1.85834671776486e-06	1.15334343452668e-05
"VTN"	220.311334547383	-1.16263910646525	0.133279925931897	-8.72328745935328	2.70239080153485e-18	6.00064003712152e-17
"VWA5A"	1121.76611702983	-2.20216686799266	0.0746322564267985	-29.5069045668291	2.34781071714753e-191	3.38343002448131e-188
"SLC15A3"	10.1732186345247	-2.22190367563796	0.732360683788409	-3.03389262261367	0.00241420341113181	0.00779719528413726
"ALDH2"	21.4918341028511	-1.47044317541363	0.463186523566606	-3.17462426171425	0.0015003063663675	0.00512830053266651
"OAS2"	16.9640338642145	-3.43435062630595	0.613083249406843	-5.60176881300979	2.12175423099799e-08	1.76335641423945e-07
"FZD10"	248.886693088659	-1.37625067508244	0.163433825525303	-8.42084354728251	3.73783148233595e-17	7.51267635870898e-16
"SLCO1B3"	12.8604151469915	1.86761870656058	0.450213814242912	4.14829276107666	3.34963875196524e-05	0.000166741430240314
"FRK"	703.721144744485	-3.55222339346903	0.147123318756989	-24.1445300682512	8.5228738084958e-129	4.72396670977819e-126
"CD83"	771.174320261245	-1.63884317526649	0.0706282757325127	-23.2037828797238	4.16993593690858e-119	1.82099838747847e-116
"ARFGEF3"	34.5039916128828	-3.68689208718674	0.36928405375967	-9.98389193806393	1.79293039233444e-23	5.4395620808277e-22
"LAMA4"	32.5502829585753	-1.20772442929193	0.324490703940667	-3.72190763749202	0.000197723351342276	0.000836579922546545
"NNT"	1747.88574308527	-1.91136640764745	0.0571588132683578	-33.439574727937	3.64860560264273e-245	1.75266851132281e-241
"SPARC"	27.8649276810427	-1.98054159462437	0.406823417875976	-4.86830774139004	1.12557954159626e-06	7.27386850849491e-06
"UNC5A"	101.360485895539	-1.06933033338856	0.175224182500181	-6.10264130287756	1.0432980406982e-09	1.03832652379156e-08
"BCHE"	36.6115911179384	-6.95187429982094	0.870557887883595	-7.98553938408574	1.39909184670845e-15	2.49533571818261e-14
"TNNC1"	31.6835549051023	-1.08008910141839	0.330425873768193	-3.26877883109152	0.001080126947122	0.00383083609047671
"FN1"	47.940506497433	-2.28957385447634	0.323703527010454	-7.07305810233694	1.5155599132269e-12	2.04501253834391e-11
"DNAH6"	88.8183859720435	-1.81253538954661	0.253159011722931	-7.15967161196824	8.08705491626875e-13	1.12384328252988e-11
"EFHD1"	37.7129414745561	-1.75999848342905	0.372669793483939	-4.72267544674212	2.32762140436358e-06	1.42012498129905e-05
"IL18R1"	197.598403397919	-1.20331666639185	0.139401813359612	-8.63200153134076	6.02875772078985e-18	1.2986610988685e-16
"C1orf21"	198.965536495021	-8.74569942146831	1.02488454224462	-8.53335089073951	1.42168653938979e-17	2.9735739795568e-16
"NCF2"	75.3800702360325	-1.47760874861686	0.25323934299556	-5.83483091978631	5.38451411465245e-09	4.86801963025448e-08
"CFHR3"	2.02967490422162	-5.50885999181474	1.70792010343854	-3.22547874500908	0.00125762173666132	0.00439041213108417
"NR5A2"	15.5622091022788	-2.65332510447685	0.699536268311282	-3.79297718313035	0.000148851838519876	0.000647868877235591
"KIF21B"	416.960376348686	-1.03004244569948	0.109987860926963	-9.36505571631648	7.60101778894805e-21	1.9665757155571e-19
"KMO"	111.826533391406	-1.29782546513201	0.4936116237929	-2.62924413156956	0.00855749025809399	0.0237340246553873
"AKT3"	16.54129898887	-1.39748815422717	0.531436993856426	-2.62964033438124	0.00854752453326383	0.0237200310517557
"ACTL8"	451.012963244435	-1.08268409382397	0.117831281302657	-9.18842672212848	3.98628710045249e-20	9.85358205911162e-19
"GBP1"	10.5517291073613	-3.62023832163445	0.962544728915912	-3.761111783046	0.000169159807540868	0.000726605659156914
"DNAI7"	21.3266868890646	-1.02635214160538	0.409890349876132	-2.50396756575396	0.0122809291769388	0.0326231281785926
"BSPRY"	2.74497050802563	-4.50368252437103	1.44217241342466	-3.1228461191241	0.00179111366935073	0.00600831915479826
"LTBP2"	77.8598706117867	-1.21747507775004	0.211612283157736	-5.7533289636242	8.75029742113534e-09	7.67969160389655e-08
"CNRIP1"	52.4633073158433	-3.09470947946612	0.444151974792915	-6.96768145837699	3.22206733237191e-12	4.22889001154933e-11
"IFIT3"	693.446022740153	-2.18411057539132	0.0810271987827687	-26.9552768478008	4.94708187179947e-160	4.45577480340638e-157
"IFIT2"	737.717573084201	-2.81081296838523	0.084324547282427	-33.3332707849711	1.27310859798245e-243	4.58669200138129e-240
"MAPK8IP1"	36.2551856124976	-1.26023116272798	0.297834275172427	-4.2313167683551	2.32327210929975e-05	0.000118599625813386
"FABP3"	29.296036797835	1.75390111139072	0.404163843692053	4.33957945215674	1.42755647289597e-05	7.64209373361953e-05
"TNFSF10"	19.9889456270817	-6.95176345298327	1.06472026201584	-6.52919240948929	6.61252596943108e-11	7.5629453766247e-10
"SPINK4"	199.380259240568	-1.09581222754523	0.159601945675487	-6.86590769872763	6.60697844815698e-12	8.34471221878968e-11
"PHF24"	7.08126493915337	-1.87476946165382	0.671971572670644	-2.78995353062756	0.00527156070850697	0.0154879635821191
"NECAB1"	6.57718396599903	-3.70090905900096	1.38886920081405	-2.66469229559686	0.00770587958600093	0.0216935789634419
"KCNJ2"	18.3095222612438	-4.16698861024481	0.936211911848818	-4.4509032170034	8.55098756277693e-06	4.73408689078672e-05
"TOX2"	138.578432854887	-1.47297718980753	0.179768278736694	-8.19375476117784	2.5320070115983e-16	4.75113971928947e-15
"ATP8A1"	9.40000003112704	-1.80796849640759	0.687341187751445	-2.63037997522328	0.00852894804341058	0.0236776479009034
"POF1B"	1.58305555253894	-4.26419513515376	1.70312395205209	-2.50374914287116	0.0122885127793714	0.0326364327880928
"C3"	5772.38910128354	-1.23930421299214	0.0438809857069023	-28.2423968611353	1.76479688176e-175	1.69549919086956e-172
"PRKCG"	13.1302583243527	-1.42648154211314	0.530547569414049	-2.68869678111726	0.00717315433802589	0.0203609074582019
"AVPR2"	44.2638565547868	1.53908988289321	0.289014214797464	5.32530859761267	1.00781789757889e-07	7.60003334485056e-07
"PTPRB"	57.532508424456	-1.69032326643075	0.390987143649249	-4.32321955820398	1.53768566866556e-05	8.17395358581314e-05
"KLF2"	253.71617501903	-1.5645602151658	0.456150761757311	-3.42991911081845	0.000603761208882247	0.00227829347504636
"STEAP4"	10407.6821869484	-1.86884760499593	0.0737609123939994	-25.3365575931781	1.26406327236233e-141	8.28018900818797e-139
"APOL3"	55.766614872563	-1.45519954277788	0.272203757135096	-5.34599359719955	8.99223869032893e-08	6.85646305641959e-07
"CDHR3"	8.44045573862535	1.40953274046223	0.580105098172387	2.42978857607517	0.0151076327738676	0.0390312111696319
"PDE11A"	5.08409803745596	-4.73996466569159	1.32653445806503	-3.57319377334956	0.000352653598673916	0.00141247665661195
"CHAC1"	227.867107765914	1.12232491679818	0.459351360881257	2.44328201106234	0.0145543592326292	0.037750696706519
"LOXL1"	2.52764542984504	-5.98493658931881	1.57602144990316	-3.79749691204175	0.000146164596951659	0.000636945269631194
"FGF13"	5.02401441921573	-3.25349905730907	0.864564322885659	-3.76316599145551	0.000167775759861322	0.000721305631074438
"PLPPR3"	8.94350971755487	-2.76647356304984	0.825097151086431	-3.35290645399409	0.000799677294662175	0.00293011683025085
"ACE2"	4.82664020135646	-2.49998420080785	1.04619962070589	-2.38958622363204	0.0168673640568466	0.0429424677133373
"ACSBG2"	2.93095070067016	-4.06582253246879	1.48605394292372	-2.73598583135517	0.00621937038117624	0.0179541960262682
"GDF15"	226.492258190616	-1.87442446407204	0.168605933555349	-11.1171915753292	1.03478185143779e-28	4.20063134114647e-27
"IQCN"	194.472572185	-1.21353300755878	0.142652167246603	-8.5069370552285	1.78588422438654e-17	3.69245015174094e-16
"OLFM1"	3.9889316216304	-5.3465086134016	1.3659925158594	-3.91401018038368	9.07758056997095e-05	0.000412671967173033
"GATA5"	18.1748285943162	-1.71423692331725	0.519524211718016	-3.29962855368845	0.000968128753117034	0.00346884720566126
"SYNE1"	751.004925361423	-5.39901983880861	0.209362019844565	-25.7879621280735	1.21013383521788e-146	9.17854668385517e-144
"BPIFA2"	17.1733077493226	-2.03853066968149	0.568569526697718	-3.58536744225704	0.000336603943632305	0.00135421536339619
"KRT34"	14.9536427805533	1.32134481669702	0.50417527554691	2.62080447174581	0.00877225584059447	0.0242656951140553
"CARD6"	34.1339227158134	-3.04900273919021	0.379261607621521	-8.03931291203333	9.03436068937475e-16	1.63150591346591e-14
"ITGB4"	25.8886872386159	-1.22494349255716	0.346973055754559	-3.53037065052006	0.000414977871234697	0.00162723203040037
"KANK4"	22.2443640850526	1.13326296963027	0.391441780751197	2.89509966834781	0.00379038162642017	0.0116743778062676
"EPHB2"	23.1743965568911	-1.78714464220979	0.362594622076811	-4.92876764683843	8.27499159046697e-07	5.45770726820226e-06
"PLAAT4"	25.3331958355135	-3.33730755002797	0.498599062515969	-6.69336908334255	2.18090146297677e-11	2.60605066193684e-10
"PDZD2"	58.9736718207188	-1.5410800636753	0.255950772313155	-6.02100181119904	1.73340818568485e-09	1.67990217645625e-08
"FAM83F"	14.7887404963185	-2.84974093589417	0.556565974312604	-5.12022126292177	3.05177380279544e-07	2.13269404206948e-06
"NTS"	17.4361767230563	-5.39906767679926	1.07834045657513	-5.00683030473235	5.53336688664268e-07	3.74724390053607e-06
"CATSPERB"	15.1049613567071	-3.4130120026263	0.76196873375095	-4.47920216598	7.49225489599493e-06	4.17843983383061e-05
"CD180"	96.6943528177864	2.71101263248714	0.257166347934248	10.541863872408	5.53900746180054e-26	1.97092929708661e-24
"FST"	52.4068520292538	-1.6806767566419	0.291135481558525	-5.77283382858316	7.7949305892505e-09	6.89582727771824e-08
"KLRD1"	21.8605217947432	1.63500196954858	0.391844707179245	4.17257637934781	3.01174589083017e-05	0.000150954178089985
"RAB33A"	3.35171705389877	-3.44081053572715	1.43728026537828	-2.39397326924373	0.0166669634187528	0.042503558631684
"CCNJL"	158.895410605033	-1.18912569681348	0.174118263761188	-6.82941393468307	8.52622293685576e-12	1.0650009794815e-10
"OASL"	1807.48210938859	-4.03823943262114	0.0742345330645171	-54.398394735123	0	0
"EHF"	65.8101323785283	-2.10282353730944	0.288736346983197	-7.28285011319276	3.26840303838078e-13	4.68200359702837e-12
"FAM186B"	19.6375685266055	-1.33052069726855	0.469675139701648	-2.83285314635504	0.00461345752361134	0.0138278985800256
"ZNF670-ZNF695"	12.7260471624751	-5.10278457034783	1.25266832473455	-4.07353205121488	4.63054755785341e-05	0.000224154588028974
"RNASEL"	176.352452618954	-2.43645451516511	0.227901692926394	-10.6908135866811	1.12380793149693e-26	4.1526143848211e-25
"NPL"	150.214634027042	-2.63114901385965	0.23241304254268	-11.3210041272811	1.0328206500395e-29	4.49667020777017e-28
"ALDH1L2"	2289.89872214915	-1.3391610542368	0.0604239415794181	-22.1627556765173	7.8591256943286e-109	3.33111354061675e-106
"EDNRB"	46.3411863696079	-9.14829287828269	1.19690494143239	-7.64329109322123	2.11738549583023e-14	3.41698122960912e-13
"NKX2-1"	33.5057114842095	-2.46458875207054	0.449295941337802	-5.48544628454043	4.12426867714141e-08	3.305608226156e-07
"ZFHX2"	24.5451656202977	-2.33061223021459	0.446262925598162	-5.22250919027317	1.76514793836741e-07	1.28407606965233e-06
"CIB2"	25.9406276975875	1.31557276718521	0.332060192250383	3.96185028464126	7.43711718273409e-05	0.000343403703045117
"GALNT5"	4.27951780564396	-4.2845982019436	1.408835419833	-3.04123401614326	0.00235610631860579	0.00763179324734278
"ANGPTL2"	4.45327719370366	-2.46923564427914	1.03037268272975	-2.3964490573813	0.016554794530932	0.0422848535954026
"TTPA"	11.0440684920214	-5.64722579834171	1.25568211164269	-4.49733714128807	6.88098309973633e-06	3.8780542608643e-05
"SULF1"	24.2942207745271	-2.55464269369828	0.453517317233412	-5.63295511907317	1.77147571487577e-08	1.48509229360528e-07
"MMP7"	59.6638761613346	-1.42956817001392	0.276649533525459	-5.16743387128237	2.37329895431211e-07	1.68480843500452e-06
"TRIM29"	5456.06437241732	1.08255719520171	0.033012918450757	32.7919264943656	7.67492740360911e-236	1.84338964689018e-232
"CASP1"	465.500608571814	-1.42984591053435	0.104474924974473	-13.6860199792793	1.2306800079515e-42	9.6387660840158e-41
"PLCB2"	124.441457989246	-1.08502796664902	0.164958147581856	-6.57759548439767	4.78116825151433e-11	5.53869900904928e-10
"STRA6"	413.588748211629	-5.50013752378066	0.272027453279538	-20.2190531046463	6.65481837931414e-91	2.23029273637898e-88
"TTLL7"	342.216022642017	-1.31175930123884	0.111419580975676	-11.7731487567271	5.36826877860107e-32	2.66765935753173e-30
"IFI44L"	318.872776663104	-4.97448567929777	0.333443354015733	-14.9185329963513	2.49702973338985e-50	2.68542503640904e-48
"IFI44"	964.945056519242	-2.76785784793563	0.103769900228621	-26.6730317928187	9.67651730115157e-157	8.20284063687619e-154
"CLCA2"	5.86801253547805	-2.44183629205152	0.850212103815077	-2.87203190956056	0.0040784178334485	0.0124100674404194
"PLCE1"	64.7463981329967	-1.45686877514429	0.300393669074459	-4.84986511078291	1.23545461656817e-06	7.89890704497068e-06
"GPR87"	52.0533920576249	-1.19269267944719	0.250212728888995	-4.76671464614545	1.87254222462846e-06	1.16115344230296e-05
"ADAMTS14"	7.59321954403486	-1.79924358336651	0.713265811945414	-2.52254286303043	0.0116509750104027	0.0312027877485435
"HERC5"	1205.97981233227	-1.08858399513361	0.0605262871581559	-17.9853092969197	2.53967695005443e-72	6.42092711004111e-70
"PCDH10"	7.84225912523769	-7.73490367785205	1.30092227102935	-5.94570778754661	2.75264820338077e-09	2.59616976566854e-08
"ENPEP"	21.6851602392611	-4.70422020247346	0.693560067788802	-6.78271489515161	1.17938241394226e-11	1.45141588106933e-10
"EGF"	312.07425621002	-1.60538967786202	0.150271001527896	-10.6832965877585	1.21865647665807e-26	4.49157506013287e-25
"PTPRQ"	69.5280066025695	-3.17606502895529	0.330936911501906	-9.5971918470539	8.21521115356696e-22	2.24222363511465e-20
"LUM"	22.1399174853861	-7.68755653361111	1.21781691618022	-6.31257164477869	2.7443634107756e-10	2.89202373486789e-09
"FOXN4"	49.2381825118825	-3.00161633774431	0.458126247161247	-6.55194142737653	5.67938195717639e-11	6.53196914484189e-10
"KCNH5"	25.9720981053239	-7.58022671284868	1.06197969544621	-7.13782640605354	9.48182685952325e-13	1.30384166863158e-11
"FBLN5"	397.373541878631	-1.67053036443251	0.100981665901294	-16.5429075617093	1.8011498870804e-61	3.24454637783945e-59
"FGF7"	260.159103919577	-7.16292479209889	0.41203444518367	-17.384286376606	1.08529817562164e-67	2.36973212255811e-65
"CCDC33"	29.5894421868022	-4.87959935909341	0.882632246822521	-5.5284625920478	3.23049290214314e-08	2.6213194376568e-07
"HAPLN3"	67.1507697479534	-4.54417353408043	0.756077360297871	-6.01019653900253	1.85298549702207e-09	1.78828569822511e-08
"MFGE8"	209.571442507587	-1.11737260796862	0.13289023457729	-8.40823715544534	4.16218917686829e-17	8.3307372538679e-16
"SLC5A2"	25.2937414077815	-1.38127229022389	0.527045291073568	-2.62078480468025	0.00877276188635265	0.0242656951140553
"CHST4"	5.26348196040319	-3.51590376382179	1.46401213496053	-2.40155370291146	0.016325612566715	0.041744479148412
"RHBDL3"	3.52401077113141	-4.39977662217722	1.42924726593371	-3.07838729312027	0.00208124239049999	0.00686333732025067
"ABCA8"	5.99940030969419	-3.33432746509434	0.792383609394213	-4.2079712724541	2.57673614565785e-05	0.000130705190408572
"TTYH2"	68.7505705054794	-1.06572552000067	0.206831259499105	-5.15263274314338	2.56854679658544e-07	1.81181242709705e-06
