""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"HES1"	2075.84251534758	1.50351029172972	0.217125314693133	6.92461997742944	4.37147418229755e-12	7.16661559100233e-11
"EFHD1"	37.7129414745561	-2.37620555319664	0.411674161840101	-5.77205414732729	7.8310940926471e-09	8.39237328792555e-08
"ST3GAL5"	100.18050066809	-1.17444953771075	0.190307766997049	-6.17131689495871	6.77235301261371e-10	8.50931326064812e-09
"IL1RL1"	138.400446193927	2.35875091190346	0.154474536437255	15.2695128032415	1.22081754362987e-52	2.62685599895734e-50
"IL18R1"	197.598403397919	1.14957225345786	0.117514457313164	9.78239001176145	1.34008055301348e-22	6.34166642458718e-21
"TPSG1"	12.9967296345052	5.43145162669765	1.10956541212106	4.89511620258133	9.82476571404973e-07	7.48737402590918e-06
"CFHR3"	2.02967490422162	-5.53213867661132	1.70792010343854	-3.23910858913921	0.00119903913868325	0.00462261141623935
"TNFAIP3"	2263.2610548655	1.43991983311264	0.137234781697577	10.4923825818864	9.36369083576679e-26	5.46387230929426e-24
"GALNT12"	26.5209778831219	1.04266289420378	0.321166899490892	3.2464830462186	0.00116840406921299	0.00451841966782705
"INSL4"	569.119691798954	1.25032938417257	0.0820878439808217	15.2316021902669	2.18178567018595e-52	4.55232885820162e-50
"ZFP30"	315.789053612668	-1.20805060391225	0.107520231004945	-11.2355655546973	2.7274168589761e-29	1.88739987763617e-27
"RDH10"	3943.04074410311	-1.00788581202283	0.0360652459639835	-27.946178795768	7.3362893044463e-172	1.12253377790589e-168
"MAPK8IP1"	36.2551856124976	-1.0838774721191	0.291669995664698	-3.71610891839941	0.000202314396330597	0.000961846141621079
"FABP3"	29.296036797835	2.00094950985444	0.399833686471053	5.00445454587605	5.6020428195111e-07	4.45157135992426e-06
"TNFSF10"	19.9889456270817	-4.19258452302362	0.49264725534212	-8.5103174280593	1.73457828816521e-17	4.89485196850883e-16
"AVPR2"	44.2638565547868	1.30019708701566	0.292607961447018	4.44347816302015	8.85161440773195e-06	5.64331398189244e-05
"FGD3"	36.6283887884585	-1.85007436538747	0.310903328158449	-5.95064188069609	2.67092922014617e-09	3.0805164397515e-08
"MASP1"	7.07612133368396	1.62966814154856	0.678733145036209	2.40104399419248	0.0163483708696328	0.0443700069463369
"BEST3"	44.6741480376492	1.09843476707413	0.252130596926144	4.3566103458514	1.32092114671051e-05	8.17913898891655e-05
"PTPRB"	57.532508424456	1.36984988911724	0.344113098120134	3.98081298445375	6.86799689113005e-05	0.000361956315299472
"KLF2"	253.71617501903	-1.23418716228976	0.454672311477447	-2.71445419290939	0.0066385080452565	0.0205759383955047
"ZFP36"	1147.78289252196	1.11070393610395	0.133818557827175	8.30007402664144	1.04046543212749e-16	2.70344329543918e-15
"APOL3"	55.766614872563	-1.07432323579643	0.256018881391607	-4.19626564242793	2.71351964416024e-05	0.000157736931277884
"KRT17"	2620.8720239018	3.12271243494991	0.057962942221421	53.8742913191157	0	0
"PDE11A"	5.08409803745596	-2.33871447728547	0.855043256102619	-2.73520019086004	0.00623423484751598	0.0194586691036135
"TMOD2"	6.66944631392355	2.76775668930325	0.968143009585018	2.85883042267651	0.00425206020858444	0.0139416955077182
"ISLR"	15.8125428946035	-1.1281364753465	0.454093929708252	-2.48436810435082	0.012978157529462	0.0364293125434612
"LOXL1"	2.52764542984504	-3.575882667071	1.33938561360388	-2.66979324755429	0.00758979655327459	0.0231032467584316
"FGF13"	5.02401441921573	-1.60366159476967	0.679229366390373	-2.3610015616551	0.0182256538652508	0.0484814811028548
"CALY"	10.981775087147	1.75906725736077	0.497681688359976	3.5345227652588	0.000408512243664182	0.00179274127071366
"SMPDL3B"	45.210850221951	-1.0331227949073	0.310209627929934	-3.33040209551667	0.000867206542270414	0.00347665248722151
"PNCK"	15.5169074437084	1.3749130662043	0.471383199504122	2.91676298105376	0.00353684425674489	0.0118592360018587
"LRP3"	505.923575361753	-1.32538096106928	0.085692149025778	-15.4667723488948	5.81504657887448e-54	1.33465010729467e-51
"SYNE1"	751.004925361423	-1.24466663007344	0.0819771241892142	-15.1830970210736	4.57653108342073e-52	9.26814846320395e-50
"BARX1"	1371.73409771539	-4.35486419614257	0.103221605448571	-42.1894638938968	0	0
"ITGB4"	25.8886872386159	-1.44799431506506	0.355280190188452	-4.07564045239054	4.58878749853067e-05	0.000252667703487668
"EPHB2"	23.1743965568911	-1.75217017413773	0.360153917465933	-4.86505932370835	1.14422481890828e-06	8.58230935794442e-06
"FAM83F"	14.7887404963185	-1.14764097976611	0.43568396453552	-2.63411342437082	0.00843573025780963	0.0252320680669627
"CD180"	96.6943528177864	2.80320295929673	0.256312214106136	10.9366733422074	7.69726579424613e-28	4.95322650712913e-26
"FST"	52.4068520292538	1.37692691287921	0.225125048945762	6.11627590677814	9.57874254898276e-10	1.17670707976844e-08
"HRK"	227.240225397287	-1.21184668658493	0.125133876348484	-9.68440139431211	3.51260153834031e-22	1.59643682457044e-20
"AVIL"	27.1800788570528	-1.11671458808441	0.363904353316671	-3.06870356978839	0.00214989798616038	0.00769993372364488
"AMHR2"	18.1629668534031	1.08923107884644	0.392076936922543	2.77810545908653	0.00546768692478278	0.0173491973827612
"EDNRB"	46.3411863696079	-1.5775503573164	0.254031915251258	-6.2100478821965	5.29684592001119e-10	6.75180766461404e-09
"IL6"	334.078135010743	1.69425522458119	0.153891021344872	11.0094481781646	3.44104830964727e-28	2.27820559000734e-26
"NKX2-8"	19.7562104014232	-1.38599974636204	0.400584595164926	-3.45994270146959	0.000540290342614571	0.00230708164593652
"NKX2-1"	33.5057114842095	-1.16954634804665	0.373224440973352	-3.1336274360718	0.00172659926430488	0.00636940757266071
"TLR4"	357.360564967963	-2.09612640552537	0.111982403939286	-18.7183551324889	3.50818174096971e-78	1.61037235849646e-75
"ENPP2"	3.3997648002187	3.48891953409007	1.26228967076561	2.76396108982969	0.00571043483694221	0.0180239280631518
"TTPA"	11.0440684920214	-2.10114191234871	0.592960936411475	-3.54347442356752	0.000394891611966812	0.00174020966029298
"CYP19A1"	2.87026742051898	2.67744725032938	1.10843835676496	2.41551299085648	0.0157130619650023	0.0429079072615599
"CYP1B1"	6172.30074742088	1.00787186240202	0.0451543275456059	22.3206039639073	2.33119452720868e-110	1.88840469612887e-107
"DUSP5"	6107.73712176166	1.38830013139987	0.177801115042424	7.80816324503147	5.80273973476239e-15	1.25841777775453e-13
"GPR87"	52.0533920576249	-1.95179682346291	0.276198828574193	-7.06663686279397	1.58733614415087e-12	2.7358205308012e-11
"PCDH10"	7.84225912523769	-7.75818237622133	1.30092227102935	-5.96360178389649	2.46737634857543e-09	2.86253072419816e-08
"FBN2"	68.7672989359078	1.09188623176437	0.215047559577377	5.07741745086623	3.82599645096594e-07	3.13617840037214e-06
"B4GALNT3"	14.0538648099535	-1.69171326832621	0.498635967968895	-3.39268199046511	0.000692119386864376	0.00286135577199319
"PTPRQ"	69.5280066025695	-2.77217950143729	0.304186704833937	-9.11341441747327	7.98291912861543e-20	2.87782144817181e-18
"LUM"	22.1399174853861	-2.57340502936533	0.387883020184509	-6.63448744969865	3.25632053719019e-11	4.75533299232726e-10
"KCNH5"	25.9720981053239	-7.61159072850681	1.05980179043073	-7.18208895024912	6.86542276563366e-13	1.23103824095757e-11
"FGF7"	260.159103919577	-5.54690674782962	0.24614763655982	-22.5348771385891	1.88961184582943e-112	1.62636529555731e-109
"GCNT3"	186.260598646712	1.38561336250162	0.136200306163576	10.173349836949	2.6078255420722e-24	1.35518360527835e-22
"NEIL1"	53.8637393501225	-1.04208904042886	0.272906460361765	-3.81848432260442	0.000134274115782934	0.000666818913972878
"LMAN1L"	14.9362450179677	-2.34968722099712	0.681382796424935	-3.44840995887394	0.000563897445039805	0.00239378289631417
"HAPLN3"	67.1507697479534	2.83388484729233	0.234686847756258	12.0751753853525	1.42859328870494e-33	1.28582733194482e-31
"NUDT7"	76.2609622203896	1.03627152850916	0.219547861433195	4.72002560965268	2.35814952331706e-06	1.66790329150484e-05
"ABCA8"	5.99940030969419	-7.20302200631618	1.32406196852124	-5.44009432909002	5.32523675455857e-08	4.99209226324207e-07
"TTYH2"	68.7505705054794	-1.40497849665241	0.214130760164621	-6.56131092782878	5.33367736898856e-11	7.64308751803761e-10
"COL6A1"	105.2154592155	1.3767857101913	0.159312813103511	8.64202748900523	5.52241374874665e-18	1.66409539899322e-16
"PADI3"	18.8610381546328	-1.45805742906401	0.423066167255292	-3.44640517705159	0.00056809789443053	0.00240820866114335
"MYOM3"	120.110462273657	3.62272060679764	0.186543694384538	19.4202254798805	5.20608634520457e-84	2.65529685406712e-81
"CD53"	2.14198539615222	3.87761789488986	1.53385878856403	2.5280149149323	0.0114709478795275	0.0327323711663848
"CRABP2"	154.218301130945	1.62860535386652	0.158100022912537	10.3011076397344	6.96546003894562e-25	3.70352703460695e-23
"RGS16"	29.6655464620155	1.15842803820848	0.341027291214132	3.39687781023103	0.000681593947785759	0.00282122941237081
"HORMAD1"	4.97663144898188	-5.19994949434603	1.28360984993012	-4.05103583041928	5.09913976395386e-05	0.000277554408428015
"ETNK2"	11.8465631618836	-2.41908196038294	0.813177737747182	-2.97485020566935	0.00293131649090119	0.0100691342968821
"PPFIA4"	43.0963016462898	-1.90833513787787	0.355587066396116	-5.36671695407512	8.01827373395942e-08	7.34661660614472e-07
"GALNT13"	2.48700901874187	-4.04878096820033	1.58911510636341	-2.54782108104536	0.0108398049912732	0.0312450876806318
"ESPNL"	20.8736604833256	1.33942849539194	0.38161928247562	3.50985538965137	0.000448350460433266	0.00195140145089333
"MARCHF4"	18.2770907364622	1.86653261812487	0.455461615529092	4.0981117935846	4.16534106761325e-05	0.000231948693255568
"PTPRG"	32.3675712828747	2.28108436038868	0.355759924343161	6.41186430596489	1.43750761713257e-10	1.97338142654598e-09
"COL8A1"	350.8591503969	1.12344146808273	0.097989933745353	11.4648660851453	1.98065721960966e-30	1.48237122669808e-28
"PCYOX1L"	460.488760456673	-1.12609466616948	0.0902323175854781	-12.4799483854852	9.60488929501387e-36	9.65466645851358e-34
"LGSN"	321.737060962512	-1.51150758911147	0.115459628837795	-13.0912216185532	3.6961488333469e-39	4.46488294596668e-37
"RSPO3"	17.5747882280522	-2.33788854190923	0.388948704775642	-6.01078886034034	1.846227289061e-09	2.178611482233e-08
"CREB5"	231.045792993502	1.3626229619717	0.145207737381191	9.38395561108855	6.35430389510014e-21	2.53638025911374e-19
"ATP6V0D2"	2.03636574408398	3.9756323288168	1.49720478457057	2.65536977291794	0.00792215153567143	0.0239403003725546
"ZNF462"	36.4766435774253	-3.63084443185586	0.517933316505917	-7.0102546334541	2.37884782719346e-12	4.01459723385798e-11
"LCN2"	8.46379530215777	3.8004129978916	0.948562932673051	4.0064953699825	6.16263327572768e-05	0.000329064066847793
"ZNF214"	12.2478016839158	-6.70390801089724	1.24394740008926	-5.38922144973029	7.07635663883312e-08	6.52265778268881e-07
"ZNF215"	559.911687451692	-1.01729251846619	0.107929954777711	-9.42548823041181	4.28109198975242e-21	1.74940408875017e-19
"GLB1L2"	76.35619585486	-5.51859090673314	0.667863571374522	-8.26305123271717	1.41995258582377e-16	3.63460354263554e-15
"FAM124A"	4.57284883509433	1.88910667051472	0.756057930123644	2.49862688459041	0.012467550111689	0.0352185913001168
"POU2AF2"	10.8290870943179	-1.48999767403446	0.556338899674186	-2.67821947181307	0.00740147029150031	0.0226149650286778
"CCL28"	17.7781730298425	1.24966977269531	0.41859111392471	2.98541878010359	0.00283190330811648	0.00977397003911581
"IGSF10"	8.84991073385042	-1.85643867896536	0.621962094406656	-2.98480999993478	0.00283754515819911	0.00979098831710348
"SPARCL1"	2.46335456998737	3.30130532514652	1.39893230687344	2.35987496244533	0.0182810956374076	0.0485851998797043
"CAPSL"	8.73914665209081	1.56684142975247	0.665169910396923	2.35555067248532	0.0184952743065664	0.0490464899818458
"RASGRP3"	56.6303193708433	1.60770906723721	0.217321921779635	7.39782279703669	1.38435412013362e-13	2.64409716898198e-12
"PTPRR"	118.201616804469	1.63995697670303	0.149264654915144	10.9869076348674	4.41804807331332e-28	2.8971876198856e-26
"NR4A2"	3523.81186786168	1.10762466739829	0.13505947914094	8.20101391211819	2.38367940794414e-16	5.99008195744502e-15
"ADGRF4"	64.4228847701043	2.34861194137839	0.234403865054547	10.0195103047122	1.25121335236819e-23	6.19800686167708e-22
"ANKFN1"	26.6008632222511	1.45191917148058	0.356442008217008	4.07336716214611	4.63382858306872e-05	0.000254537109762422
"CDH12"	150.904714014075	-7.49523771041691	1.0297355405813	-7.27879869639711	3.36805812259086e-13	6.2090399472823e-12
"UCHL1"	2.60763003262619	-2.8606597222831	1.18299575978848	-2.41814875379991	0.0155996981467741	0.0426660264506904
"C10orf90"	60.1293840419715	1.13837298234493	0.245359058848076	4.6396207569813	3.49049128851438e-06	2.3926110270847e-05
"TMPRSS15"	2.07635977381412	-4.71710490517478	1.66415933756721	-2.83452719862185	0.00458935511098037	0.0149056625550261
"PROM2"	70.7473585865751	1.31601938357278	0.215287382012703	6.11284958398135	9.78676088049412e-10	1.19905234951321e-08
"GPR78"	3.38798200670716	-4.30871954838781	1.44114713175592	-2.98978463298053	0.00279174209015824	0.00965956792049475
"HKDC1"	75.2132316844302	1.12764913790991	0.208956703034359	5.3965683873012	6.79275280308737e-08	6.27805361418229e-07
"NMNAT2"	11.2632719658752	1.54603869638828	0.50708735860093	3.0488606552012	0.00229711002661747	0.00816137827052351
"IL34"	18.3729188611418	1.65800674914167	0.421166886181941	3.9366977878347	8.26105355381281e-05	0.000427359010103517
"HOXB13"	33.3461699171935	-4.66726730454627	0.607659364599762	-7.68072965948675	1.58184984583994e-14	3.29058220952595e-13
"C1R"	212.75126444036	-1.39095312293244	0.126739948475032	-10.9748594635611	5.04842978087638e-28	3.29487803376534e-26
"SPON2"	58.6496250851306	-1.25696901587364	0.283390271417734	-4.43546988958133	9.18716729139793e-06	5.84371735657464e-05
"KALRN"	86.3709847442341	-1.07629908407397	0.215366985680162	-4.99751194768713	5.80747416298905e-07	4.59624866083461e-06
"TFF1"	18.0166159002622	2.80125156057169	0.419471055013149	6.67805686970196	2.42131086725748e-11	3.57766866448528e-10
"BRSK1"	49.4630974520896	-1.0123511370204	0.264264000263868	-3.83083256141423	0.00012771039355859	0.000638134916435177
"CYGB"	24.0165632489386	-1.02059726350432	0.370226782450469	-2.75668134203894	0.0058391224872114	0.0183963751478811
"CXCL16"	23.9867490809223	1.2632811362012	0.397727343045756	3.17624915231405	0.00149192755321565	0.00561808431373604
"SCIMP"	2.49973302534522	-3.75935005015488	1.39520041531435	-2.69448747928296	0.00704969752298561	0.021689317379141
"DHRS3"	1279.56112251778	-1.08020040695126	0.0743824232473377	-14.5222535081892	8.75829012743403e-48	1.45313751017945e-45
"KCNT2"	74.2155524516605	-2.65054996903549	0.378208450071916	-7.00817226196689	2.41451423413229e-12	4.06980116502273e-11
"ATF3"	9598.94954859423	1.05073976241664	0.120953122664473	8.68716523616693	3.71595447220618e-18	1.14224127314177e-16
"KIF26B"	8.83348741302717	2.0625294479459	0.729064579148119	2.82900789166836	0.00466925475687518	0.0151473044185932
"IL20"	5.3699588009164	2.22434760266249	0.842850425114769	2.63907751171818	0.00831319709998233	0.0249034233769538
"IL24"	3.56057222382074	2.60624529355995	1.02915668098165	2.53240866208439	0.0113281878860986	0.0324055827543547
"FCMR"	14.507562466203	1.25601956106318	0.456458361433201	2.75166294932026	0.0059293512667316	0.0186294994967285
"DISC1"	44.2101762984091	2.03280302652584	0.299259600824962	6.79277463754566	1.09997142409879e-11	1.70007929082654e-10
"INHBB"	11.5145945013547	2.42737861953587	0.549382436822169	4.4183768115645	9.94449344336031e-06	6.29345676509719e-05
"DPPA2"	14.6658009491251	-5.16097242204799	0.940947406867262	-5.48486810674216	4.13778017772467e-08	3.9591328835915e-07
"ABLIM2"	41.5469964894767	-1.24706684697087	0.267621762007918	-4.65981106175505	3.16499765005019e-06	2.18362638471148e-05
"EBF1"	68.9754954871044	3.39758995164085	0.228207514338021	14.8881598465173	3.93449898368599e-50	7.32188993301888e-48
"SP8"	35.2682498179388	-2.21055049746123	0.394893705657501	-5.59783674895663	2.1704298295232e-08	2.17849775381662e-07
"MAMDC2"	2120.08977893712	-1.76109378312346	0.0558281292442976	-31.5449184302256	2.10518761869355e-218	4.83175644950482e-215
"CACNB2"	2264.57080337727	-1.42607593302793	0.0619143678119611	-23.0330371354034	2.17593610596482e-117	1.99765440768277e-114
"LARP6"	95.9277493759448	-1.17725817693534	0.195928164602584	-6.00862147268748	1.87107401172892e-09	2.20517082750776e-08
"SCN3B"	6.04757294783345	2.24059846255531	0.858871995633624	2.60876879668469	0.00908686142677978	0.0269165774807882
"PLEKHF1"	444.604669171411	1.37691135739205	0.0965379216175277	14.2629065793152	3.72606221228258e-46	6.03665914415805e-44
"OR2D2"	19.014539899475	-1.35062020855253	0.460719269687736	-2.93154703398437	0.00337278289252982	0.0113749146879461
"SERPINB7"	21.5424712586974	1.34155231884318	0.371210431745591	3.61399412331875	0.000301515897973684	0.00137216636847178
"PRKCB"	175.120946766282	-3.46050081910791	0.233622307142209	-14.8123732765016	1.21860571500623e-49	2.17940510407153e-47
"TAC3"	9.9236219773315	1.63037398592982	0.548949730205976	2.9699877715908	0.00297811603563118	0.0102044379016365
"GREM1"	3.97833798894353	3.18038841896179	1.30156059271427	2.44351929273568	0.0145447919117466	0.0401798052992303
"SGSM1"	18.0234735502192	-1.20914736058046	0.410108218824747	-2.9483616886429	0.00319463056627717	0.010846463887624
"IGF2"	4.01313149181005	4.39989715094562	1.40168034973076	3.13901607580556	0.00169516147898137	0.00627409511466201
"TRPV3"	3.68908239184741	2.59905163001974	1.07066442395831	2.42751283395679	0.0152027489513172	0.0417544985657339
"KLK1"	10.7271889291846	1.69689365542136	0.549016103732973	3.09079031358739	0.00199624551569931	0.00721530104900137
"ANGPTL4"	265.100190032111	-1.40012603800905	0.157175489684966	-8.90804311038178	5.19412017399576e-19	1.75745034191881e-17
"TNXB"	239.027963843009	1.70770157707097	0.150873593144548	11.3187572555183	1.05963380370364e-29	7.63990424649362e-28
"COL3A1"	186.427757379465	-1.91668497084704	0.311198491329653	-6.15904326096713	7.31857340904191e-10	9.14556029182542e-09
"INPP5D"	22.9368073010539	-2.98836082176973	0.508339269225832	-5.87867395395364	4.13566051052993e-09	4.61524966697793e-08
"SLC49A3"	147.813602151829	-1.25428772982248	0.152445432804779	-8.22778161828381	1.90712364393072e-16	4.8277572978989e-15
"ITGAM"	24.4203870127928	1.1739903925326	0.444952344852702	2.63846321097879	0.00832827362414686	0.0249377377860679
"MYO7B"	24.4560606393736	1.01996487298605	0.416427895202218	2.4493192812906	0.0143126513184109	0.0395861661590352
"ALCAM"	320.065953074917	1.29447446019466	0.0934977712578595	13.844976653236	1.36425068243309e-43	1.97758906818801e-41
"DCDC1"	8.4483955343794	1.72546051188337	0.644537817218122	2.67705085068647	0.00742733614700221	0.0226839312664377
"KRT9"	5.24067047680821	3.31155255564744	0.921900101553576	3.59209479429154	0.000328030474791735	0.00148011391492693
"PIK3CD"	752.9048308127	2.08217695160026	0.0665283848244593	31.2975725638652	5.03503565877472e-215	9.90535372242666e-212
"ENC1"	15.0022544420322	1.62907864686708	0.414071312932044	3.93429488107147	8.3441291552996e-05	0.000431009011994114
"VAT1L"	22.9740956465497	-7.3535779626937	1.21913678167325	-6.03179075001002	1.62152659024417e-09	1.9333370280738e-08
"ZNF570"	17.2772131864404	-1.25198023926516	0.426383534737855	-2.93627717129109	0.00332177373700152	0.011225557333067
"CYP4F11"	4.43784384188925	4.32616775048254	1.44076011919172	3.00269815415878	0.00267597700306878	0.00930577760334853
